Date,SP500_Close,SP500_Volume,VIX,Dist_MA50,Dist_MA200,Dist_52w_High,RSI,Dist_Local_Min,VIX_Ratio,VIX_Trend_20d,SP500_Trend_20d,Realized_Vol_10d,Yield_Curve,Yield_Curve_Change,Jobless_Ratio,Credit_Spread,Dollar_Change,Fed_Rate,label_daily,Return_1w,Return_4w,Volume_Ratio,label,Phase,event_name,category,week_relative
2001-04-13,1183.5,4804700000,28.982500076293945,-0.03291109622906026,-0.13186434126199462,-0.22177582093261375,57.87500632870989,0.07273963290278722,1.1067488677339772,0.0633364716866853,0.46569099139449727,0.36976893068867894,0.83,0.22000000000000008,1.0668124505086611,8.567499999999999,0.006696948034909944,4.8,0.0,0.04880226834437851,0.028656332180459376,0.805806191929695,0,3,Dotcom Crash,Grey Swan,66
2001-04-20,1242.97998046875,6767900000,25.121999740600586,0.02683678803014074,-0.08433392355960533,-0.18266406852768163,64.92580843563928,0.12665305277022434,0.9526606413365851,-0.21369475744720737,4.590054481907893,0.3237222420023952,0.8960000000000001,0.47,1.0139061789426136,8.482000000000001,-0.01735455674807518,4.8,0.0,0.05025769367870714,0.09049597605865478,1.0926806428957756,0,3,Dotcom Crash,Grey Swan,67
2001-04-27,1253.050048828125,5869200000,26.805999755859375,0.04312109345790786,-0.07269791330864545,-0.17604237804848683,77.60991232544467,0.1357806923436438,1.0040370105586223,-0.3095203270589505,7.182370201627112,0.2640206757153985,1.062,0.3500000000000001,1.0481243662523356,8.528,-0.011398016735958638,4.8,0.0,0.008101553136501405,0.07990838492931873,0.9512306299115292,0,3,Dotcom Crash,Grey Swan,68
2001-05-04,1266.6099853515625,6010300000,24.720000076293946,0.056461072679088196,-0.05850531217332646,-0.16712588420044455,69.73435534199048,0.12245325369189577,0.916841156788687,-0.3642165632893274,6.610283827243857,0.22049506348947964,1.046,0.28,1.054860263655884,7.9,-0.013618999861573111,4.21,0.0,0.010821544228116764,0.12245325369189586,0.9613019313047303,0,3,Dotcom Crash,Grey Swan,69
2001-05-11,1245.6700439453125,5050600000,24.23800048828125,0.038501979242064756,-0.07031851355681658,-0.18089518602604496,57.72941811967023,0.05593888785928802,0.8914995011072782,-0.14757892092367852,2.898383532072351,0.15883129902515677,1.13,0.33999999999999986,0.986017054999975,7.790000000000001,0.004466859585880556,4.21,0.0,-0.016532272481996846,0.052530666620458355,0.8369153473697467,0,3,Dotcom Crash,Grey Swan,70
2001-05-18,1291.9599609375,5821700000,22.51199951171875,0.07516122543261086,-0.03283549606063704,-0.15045671314869594,67.40660747140228,0.06820342152556254,0.8251485840204456,-0.19138794576315102,2.6182331744889455,0.1554285286039182,1.158,0.010000000000000009,1.0044073970826604,7.65,0.011205026400884277,4.21,0.0,0.03716065680248448,0.03940528507167018,0.9845867116648123,0,3,Dotcom Crash,Grey Swan,71
2001-05-25,1277.8900146484375,5498900000,21.072000122070314,0.0541392595510794,-0.04024955181146845,-0.15970856984521295,55.60930966078727,0.025865574001504625,0.7842984820057634,-0.2519849742803365,2.4045580871122905,0.18460779546985576,1.1300000000000001,0.1499999999999999,1.0291868272906202,7.578,0.011006749587443077,4.21,0.0,-0.010890388800325335,0.019823602292297293,0.9455452577975264,0,3,Dotcom Crash,Grey Swan,72
2001-06-01,1260.6700439453125,4426200000,22.28249979019165,0.032331526868357344,-0.05005909369770763,-0.1710317617032644,54.91030540756973,0.012041712067259546,0.8419300695196301,-0.20811469070893537,0.8011955548049284,0.19005556725175793,1.1975,0.16999999999999993,1.033230189760934,7.6025,0.01680052541646493,3.97,0.0,-0.013475315172458258,-0.004689637279782888,0.8002259912541385,0,3,Dotcom Crash,Grey Swan,73
2001-06-08,1264.9599609375,4831000000,20.187999725341797,0.025480856174019805,-0.04285032833535037,-0.16821087692970094,41.65738804551503,0.01548557508141728,0.7741478153388954,-0.16498799259501348,-0.1258811090225396,0.16025413936416574,1.176,0.07000000000000006,1.031976828846635,7.715999999999999,0.008484040106705892,3.97,0.0,0.0034028864355037935,0.015485575081417347,0.8728921894127266,0,3,Dotcom Crash,Grey Swan,74
2001-06-15,1214.3599853515625,5948650000,21.756000518798828,-0.023805032192941552,-0.0763901719463389,-0.20148347892479684,29.003861651844574,0.0,0.8581769479353369,-0.06124958841424294,-3.596482264009648,0.14877163543905697,1.214,0.13000000000000012,1.0410785865909056,7.896000000000001,0.008367779940400277,3.97,0.0,-0.040001246797121026,-0.06006376198348107,1.0950984374047181,0,3,Dotcom Crash,Grey Swan,75
2001-06-22,1225.3499755859375,6382620000,21.32399978637695,-0.020557637874150703,-0.06292190622762532,-0.1942568831258065,35.956383663496396,0.014001573217283894,0.8646149603160748,0.024861667891193644,-3.1360524113017325,0.13612540959620137,1.252,0.010000000000000009,0.9956205746071859,8.344,0.0034330469113077466,3.97,0.0,0.009050026653499632,-0.041114680027415695,1.161268929680871,0,3,Dotcom Crash,Grey Swan,76
2001-06-29,1224.3800048828125,6570760000,20.363999938964845,-0.022117243577027216,-0.05878293640349646,-0.19489469863417902,37.53839727979984,0.013198903091572983,0.8520365299734938,-0.011156384747727899,-3.3663531998942813,0.13360138617453737,1.182,0.0,0.9617165480413752,8.331999999999999,0.006252092621837235,3.97,0.0,-0.000791586667034605,-0.028786310293317574,1.1804530070785304,0,3,Dotcom Crash,Grey Swan,77
2001-07-06,1190.5899658203125,3742010000,19.84999990463257,-0.048731339466553,-0.08133291706890035,-0.21711373151129687,41.25651751444495,0.0,0.8644090277461416,-0.07875566339134345,-1.6727681324894486,0.1391398711489289,1.1949999999999998,0.06000000000000005,0.9947192512767116,8.120000000000001,0.010427773529188666,3.77,0.0,-0.027597673049009064,-0.058792370836836305,0.6926146596257817,0,3,Dotcom Crash,Grey Swan,78
2001-07-13,1215.6800537109375,6209300000,22.5939998626709,-0.024215726224686835,-0.05749688617495752,-0.2006154526338907,46.818895158790205,0.030080155895174147,1.0026616039915535,-0.035198515985245246,-1.1823669892504776,0.19362231259102045,1.21,-0.07000000000000006,1.0113926559041955,8.218,0.01309963251765267,3.77,0.0,0.021073659791293498,0.0010870486308003358,1.139074475618123,0,3,Dotcom Crash,Grey Swan,79
2001-07-20,1210.8499755859375,6108600000,22.794000244140626,-0.024255469044041817,-0.0570981996935462,-0.2037915266378277,45.87976916774594,0.025987493839234137,1.0234074119456555,0.1471218143549178,-1.0106982238310696,0.21207172116708906,1.15,-0.06000000000000005,1.0181169036509727,8.370000000000001,-0.006765438430418325,3.77,0.0,-0.003973149111277996,-0.011833353971436922,1.1051503941505874,0,3,Dotcom Crash,Grey Swan,80
2001-07-27,1205.8199462890625,5695500000,23.59799995422363,-0.023235439926799693,-0.056951471991760615,-0.20709908085856743,52.05965944601943,0.029163932200733954,1.069931440959987,0.22964963583121598,-1.2886084535068478,0.19631492427289904,1.208,0.13000000000000012,1.000511316412314,8.319999999999999,-0.013193536905767855,3.77,0.0,-0.004154130898372355,-0.015158740358167111,1.0016610813648479,0,3,Dotcom Crash,Grey Swan,81
2001-08-03,1214.3499755859375,5536800000,20.970000076293946,-0.00950698769894511,-0.04757510761965285,-0.20149006096251224,54.66668070875528,0.036444288210747126,0.9600740363089295,0.031145884291569188,0.8497208903606526,0.1685191202509463,1.276,0.040000000000000036,0.976960945832456,8.11,-0.01907596930628075,3.65,0.0,0.007074048926729359,0.019956500934605437,0.9588727945302271,0,3,Dotcom Crash,Grey Swan,82
2001-08-10,1190.1600341796875,5013400000,21.503999710083008,-0.023168127357849656,-0.06302104789635248,-0.21739643805804842,49.646256734126226,0.01579824126652648,0.9958582419227662,-0.11554136921588687,-0.5046059056332561,0.13076288186234333,1.272,0.1100000000000001,1.007234589816211,7.93,-0.02422907289792986,3.65,0.0,-0.019920074025264523,-0.020992381550843597,0.8861709021787716,0,3,Dotcom Crash,Grey Swan,83
2001-08-17,1161.969970703125,4897500000,21.438000106811522,-0.03907034909097197,-0.08146369067527762,-0.23593314190841208,29.90079850171371,0.0,0.9963770785887046,-0.15684663500104662,-1.118954766065561,0.12193378553001236,1.214,0.0,0.9887656772341803,8.038,-0.025354606520200607,3.65,0.0,-0.023685943626894135,-0.04036834113917309,0.8950545153992553,0,3,Dotcom Crash,Grey Swan,84
2001-08-24,1184.9300537109375,5079300000,22.329999923706055,-0.013627683370322916,-0.058478640150995895,-0.22083547249559085,43.880410877433356,0.02390996293988971,1.0328989147314567,0.0268406037638953,-2.8472849910420774,0.14360881035765855,1.168,-0.09000000000000008,1.0095683181918087,8.116,-0.021275521769735684,3.65,0.0,0.019759618223110342,-0.01732422211327167,0.9610237448622252,0,3,Dotcom Crash,Grey Swan,85
2001-08-31,1133.5799560546875,4870500000,23.18400001525879,-0.05094309303617183,-0.09511837850018365,-0.2546013259755784,31.353813751513556,0.004029943083662756,1.0698342575677775,0.09228271570420751,-2.886752709410298,0.18528924610666597,1.16,-0.08000000000000007,0.9935444822487007,8.168000000000001,-0.017103645102590548,3.65,0.0,-0.043335973710374676,-0.06651296673537421,0.8975625937264604,0,3,Dotcom Crash,Grey Swan,86
2001-09-07,1085.780029296875,5346800000,27.950000286102295,-0.08460238371671265,-0.129747107907128,-0.2734827505541151,27.044335120312127,0.0,1.2650141984885634,0.2690564080288533,-4.313339531690572,0.18702578302585343,1.205,0.0,1.0128284997020178,8.0325,-0.008339801694356774,3.07,0.0,-0.042167230024228175,-0.08770249536631092,1.0053115980859444,0,3,Dotcom Crash,Grey Swan,87
2001-09-14,1092.5400390625,1276600000,31.84000015258789,-0.07682258669737906,-0.1234338523982025,-0.26638731188757264,25.846779348774476,0.006225947782445971,1.4189475331974712,0.46948872903235844,-4.709985351562525,0.1605832095675298,1.31,0.050000000000000044,1.0286578704092781,8.22,-4.3559375599522276e-05,3.07,0.0,0.006225947782446006,-0.05975191561844917,0.2707787593725806,0,3,Dotcom Crash,Grey Swan,88
2001-09-21,965.7999877929688,10423890000,41.51800003051758,-0.16892378844710676,-0.21994666472235533,-0.33844785831783447,4.7917399879444815,0.0,1.776340279528069,0.9403443510012515,-10.438903900375934,0.2647438068691248,1.7879999999999998,0.6200000000000001,0.9964682174484173,9.654,0.003254826113380682,3.07,1.0,-0.11600494877815726,-0.1849308026509262,1.964696256006921,1,3,Dotcom Crash,Grey Swan,89
2001-09-28,1040.93994140625,7978000000,34.95,-0.09014138941909262,-0.15378734338580743,-0.28619142041493645,32.72365420534183,0.07780073986642919,1.4081846779654952,1.1559940048447228,-10.02074552837175,0.38990624517773065,1.8,0.5700000000000001,1.1330397141930573,10.024000000000001,0.006251717182704342,3.07,1.0,0.0778007398664291,-0.08172340570563885,1.4219136082327692,1,3,Dotcom Crash,Grey Swan,90
2001-10-05,1071.3800048828125,7026800000,32.03999977111816,-0.051138682663127814,-0.12362131002548164,-0.25405910892787237,58.18976115074389,0.10931871860043567,1.236845382012136,0.40440900960362897,-2.8442781147204377,0.2933639106597029,1.762,0.6000000000000001,1.2654114586085123,10.132,0.0012792569055488645,2.49,1.0,0.02924286240322349,-0.013262377300665262,1.198616869004053,1,3,Dotcom Crash,Grey Swan,91
2001-10-12,1091.6500244140625,6555180000,33.66400032043457,-0.02327933468319062,-0.1027953531872816,-0.23777566588536117,79.48649827721371,0.13030652123809228,1.253751571430982,-0.29935488535945687,4.898068627378956,0.18234387051999074,1.8399999999999999,0.56,1.1430607008733005,9.912,-0.0036980740356276076,2.49,1.0,0.018919542495537955,-0.0008146288617497666,1.0799959717503549,1,3,Dotcom Crash,Grey Swan,92
2001-10-19,1073.47998046875,6245200000,34.46600112915039,-0.02805608841412899,-0.11353076730400426,-0.2504625612614532,62.27763504085594,0.06978919468812583,1.2396007274208798,-0.25339544884244425,4.28661650464047,0.18844248434655222,1.8240000000000003,0.07000000000000006,1.1400848720128685,9.620000000000001,0.013152153762319374,2.49,1.0,-0.016644568807723137,0.11149305657152664,1.0047991903942985,1,3,Dotcom Crash,Grey Swan,93
2001-10-26,1104.6099853515625,6368100000,30.61599998474121,0.009219929444268402,-0.08359279316113105,-0.2287266141061155,65.44122708446754,0.063607850770387,1.0721088106968675,0.0024692194085364607,2.135389743890966,0.17893675660161842,1.8820000000000001,0.15999999999999992,1.1221283680696004,9.604,0.014522492903697115,2.49,0.0,0.02899914805045478,0.06116591497036605,0.9946160302394136,0,3,Dotcom Crash,Grey Swan,94
2001-11-02,1087.199951171875,6195300000,32.33600006103516,0.0030365568594938274,-0.09357674211670514,-0.2408828467930961,49.10310051386425,0.02881471603678732,1.1024047154742493,-0.13258497338546013,0.17749629199952086,0.21397739022822876,1.8820000000000001,0.07999999999999985,1.105039295180033,9.6,0.014020127237712732,2.09,0.0,-0.015761250043513253,0.014765952525680026,0.9518587522304508,0,3,Dotcom Crash,Grey Swan,95
2001-11-09,1120.31005859375,6646300000,28.897999954223632,0.038655530278963866,-0.061617609198242704,-0.2177643298529725,61.144937560004045,0.05711565383717831,0.959769001516157,-0.2403745014506181,1.6441821105498007,0.2281777721322778,1.8939999999999997,0.019999999999999796,0.9949916736073398,9.431999999999999,0.010361412158705008,2.09,0.0,0.030454478393037165,0.02625386665939078,0.9256883460422289,0,3,Dotcom Crash,Grey Swan,96
2001-11-16,1138.6500244140625,6597000000,26.60199966430664,0.05707727564943529,-0.041753852080128766,-0.18071536655434664,76.31921619483546,0.07442109960263625,0.8677126055541432,-0.31993386519582745,3.4515033004875306,0.14397389436904834,1.846,-0.040000000000000036,0.9613328043715663,8.92,0.010305105421478,2.09,0.0,0.016370437522745585,0.06070913769333175,0.9844086795687822,0,3,Dotcom Crash,Grey Swan,97
2001-11-23,1150.3399658203125,4086600000,24.005000114440918,0.06547212725068877,-0.028311480429043672,-0.16654107628130052,79.10748954704813,0.08545163526389593,0.7788974699920638,-0.4196297061174442,4.33945872371357,0.12324695009201238,1.8775,-0.08999999999999986,0.9630043643972698,8.3125,0.015558317471736638,2.09,0.0,0.010266492034956443,0.0413992097438769,0.6575318661444942,0,3,Dotcom Crash,Grey Swan,98
2001-11-30,1139.449951171875,6560800000,24.542000198364256,0.0447335703556839,-0.03351131785275716,-0.17443124801996143,58.13493298800052,0.04805923688984771,0.7914554174999988,-0.46605713234808277,2.3184436310502736,0.14593304551327252,1.884,0.18999999999999995,1.0839920219096673,8.24,0.004128237774669197,2.09,0.0,-0.009466779362631073,0.04805923688984781,1.0656167723220304,0,3,Dotcom Crash,Grey Swan,99
2001-12-07,1158.31005859375,7022800000,24.013999938964844,0.047366124440121386,-0.014074021657914049,-0.16076648342852554,56.54462601498492,0.03574982707259916,0.7759645603576969,-0.24166163910600513,1.3803687991952296,0.1817556829071259,1.906,0.10999999999999988,1.0121269483306308,8.246,0.006521136604091815,1.82,0.0,0.01655194017295636,0.0339191813092341,1.1299281406054853,0,3,Dotcom Crash,Grey Swan,100
2001-12-14,1123.0899658203125,6853900000,25.26599998474121,0.00852495800049347,-0.041424009686880585,-0.1862845924123242,38.29360883790241,0.003314299809999192,0.8382270954864938,-0.03565713179738954,-0.5198966348978228,0.19440117256069755,2.06,0.22999999999999998,0.8520941078427446,8.32,-0.007326881071843094,1.82,0.0,-0.030406446453721148,-0.013665356571486487,1.0894164209589356,0,3,Dotcom Crash,Grey Swan,101
2001-12-21,1144.8900146484375,7283800000,23.260000228881836,0.02181267317516879,-0.020715010973560596,-0.16658293046951392,55.47840456267522,0.022789409900434692,0.8062516554526848,-0.004246629126986548,-0.4667807213345778,0.16382324677675292,1.986,0.10999999999999988,0.847657606335034,8.32,0.00037502751560580805,1.82,0.0,0.019410776956058085,-0.004737687408772784,1.1370610675851034,0,3,Dotcom Crash,Grey Swan,102
2001-12-28,1161.02001953125,3024470000,21.975000381469727,0.031496815376908883,-0.005209222484440537,-0.15484117254609103,51.34249617207172,0.03719917674677133,0.7836417607699595,-0.12337404229587257,0.2189860637922591,0.1129277853733085,1.9625,0.07000000000000006,0.9170391320891901,8.305,0.01544977588683083,1.82,0.0,0.0140886938277347,0.018930246420381325,0.5032849256183013,0,3,Dotcom Crash,Grey Swan,103
2002-01-04,1172.510009765625,5026500000,22.074999809265137,0.03574651272022335,0.004969614618930444,-0.14647709052288707,76.90123504099704,0.04746377874453337,0.8068114949410983,-0.15475376028763632,1.0708723713580584,0.10616213454976801,1.9849999999999999,0.1399999999999999,0.9405181923253982,8.094999999999999,0.009287880421966932,1.73,0.0,0.00989646176731207,0.012259196979705456,0.8655956717633315,0,3,Dotcom Crash,Grey Swan,104
2002-01-11,1145.5999755859375,6530000000,22.172000122070312,0.0056696818327399414,-0.018428437099174105,-0.16606611788800665,53.1971981838857,0.023423654691661175,0.8378927312314971,-0.19187970268995308,1.7027062896499012,0.10691788867645999,2.066,0.11000000000000032,0.8980582252317344,8.08,0.01623137203108138,1.73,0.0,-0.022950792705869194,0.020042926613794032,1.126132195071792,0,3,Dotcom Crash,Grey Swan,105
2002-01-18,1127.5799560546875,6869200000,22.900000381469727,-0.014058786807344301,-0.03346543535952879,-0.1791837027026739,36.43957131896147,8.877290192012538e-06,0.8972235041225135,-0.02309172522752852,-0.7058072427161695,0.12089266840520838,2.06,0.05999999999999983,0.9585072265565027,8.24,0.021170587416990738,1.73,0.0,-0.015729765987497757,-0.015119407429774356,1.1175911560097755,0,3,Dotcom Crash,Grey Swan,106
2002-01-25,1133.280029296875,5688700000,21.91249990463257,-0.009766357069277242,-0.02856702128698764,-0.17503436234959918,31.86650235631872,0.012480876586310885,0.8811896257685218,0.03355264161762384,-2.116059496886773,0.1381741214911865,1.955,-0.030000000000000027,0.9402219645449433,8.2025,0.0143353496301859,1.73,0.0,0.005055138849870744,-0.023892775118188547,0.9422400333586132,0,3,Dotcom Crash,Grey Swan,107
2002-02-01,1122.199951171875,7942600000,22.18400001525879,-0.017514932689080012,-0.03743740001350928,-0.18310005086374168,42.128612573163046,0.019588545061505962,0.9195567085348874,0.012627059534975935,-2.631910556420372,0.18804427997409717,1.9419999999999997,-0.030000000000000027,0.9729612096096021,8.072,0.02028788342641419,1.74,0.0,-0.009776999363409256,-0.042907999227918325,1.2909766662054643,0,3,Dotcom Crash,Grey Swan,108
